book,time,side,price,volume,role,fee
0,06:52:08.023,SELL,347.85,0.2999,TAKER,-0.051644515
0,06:52:36.032,BUY,348.18,0.0498,TAKER,-0.0000568928
0,06:52:38.018,SELL,348.18,0.0499,TAKER,-0.0007621863
0,06:52:43.027,BUY,349,0.0498,TAKER,-0.0009099866
0,06:52:48.037,SELL,348.7,0.2001,TAKER,-0.0297538342
0,06:52:54.072,BUY,349.13,0.2999,TAKER,-0.0510717709
0,06:52:59.033,SELL,348.56,0.2495,TAKER,-0.0770791246
0,06:53:09.026,BUY,348.95,0.26,TAKER,-0.0881726876
0,06:53:11.027,SELL,348.38,0.2999,TAKER,-0.10346725
0,06:53:14.047,BUY,348.98,0.1497,TAKER,-0.0407196643
0,06:53:16.064,SELL,348.52,0.2248,TAKER,-0.0418970318
0,06:53:34.031,SELL,349,0.1927640002,TAKER,-0.0205844751
0,06:53:36.027,BUY,350.97,0.2999,TAKER,-0.0323212783
0,06:53:39.027,SELL,350.62,0.0252,TAKER,-0.0035236323
0,06:54:00.032,BUY,351.48,0.2999,TAKER,-0.0809715742
0,06:54:19.031,SELL,351.55,0.25,TAKER,-0.0558218823
0,06:54:26.034,BUY,351.93,0.1528,TAKER,-0.0197497887
0,06:54:42.056,SELL,352,0.1906,TAKER,-0.012523672
0,06:55:07.031,SELL,352.12,0.1001,TAKER,-0.000665691
0,06:55:10.052,BUY,352.22,0.2999,TAKER,-0.0018382959
0,06:55:12.033,SELL,352.2,0.0499,TAKER,-0.0003051059
0,06:55:15.032,BUY,352.25,0.2999,TAKER,0.000169594
0,06:55:20.036,SELL,352.24,0.25,TAKER,0.0003687978
0,06:55:22.032,BUY,352.25,0.1999,TAKER,0.0002219229
0,06:55:22.032,BUY,352.25,0.1999,TAKER,0.0002219229
0,06:55:32.016,SELL,352.29,0.2999,TAKER,0.0097573459
0,06:55:35.030,BUY,352.33,0.2999,TAKER,0.0098302078
0,06:55:36.153,SELL,352.3,0.1498,TAKER,0.0049464112
0,06:55:40.032,BUY,352.32,0.2999,TAKER,0.0101123649
0,06:55:47.021,SELL,352.3,0.1501,TAKER,0.0049709269
0,06:55:53.035,BUY,352.35,0.0153749998,TAKER,0.0005213669
0,06:55:55.019,SELL,352.32,0.1701,TAKER,0.005759621
0,06:56:15.019,BUY,352.36,0.2999,TAKER,0.0090917186
0,06:56:21.021,SELL,352.33,0.25,TAKER,0.0119979074
0,06:56:23.016,BUY,352.36,0.2999,TAKER,0.0154312245
0,06:56:23.016,BUY,352.36,0.2999,TAKER,0.0154312245
0,06:56:33.054,SELL,352.33,0.2001,TAKER,0.0121364915
0,06:56:33.054,SELL,352.33,0.2001,TAKER,0.0121364915
0,06:56:38.033,BUY,352.36,0.1774371298,TAKER,0.0109247331
0,06:56:38.033,BUY,352.36,0.1774371298,TAKER,0.0109247331
0,06:56:48.016,SELL,351.79,0.2296775501,TAKER,-0.0585792381
0,06:57:05.018,BUY,352.06,0.2999,TAKER,-0.1657767372
0,06:57:10.060,SELL,351.47,0.2999,TAKER,-0.0533573163
0,06:57:12.037,BUY,351.49,0.2999,TAKER,-0.0612212771
0,06:57:17.034,SELL,351.04,0.2999,TAKER,-0.0623866688
0,06:57:23.070,BUY,351.06,0.2999,TAKER,-0.0638946219
0,06:57:31.018,SELL,350.57,0.06479648,TAKER,-0.0044104098
