book,time,side,price,volume,role,fee
0,20:10:17.095,BUY,326.43,0.25,TAKER,-0.0571026262
0,20:12:52.084,SELL,326.25,0.00015,TAKER,-0.000025292
0,20:25:56.088,BUY,329.89,0.26,TAKER,-0.0413587624
0,20:26:14.284,SELL,329.5,0.0406,TAKER,-0.0062352465
0,20:26:30.106,SELL,329.56,0.2005,TAKER,-0.0301868497
0,20:26:38.083,BUY,330.22,0.25,TAKER,-0.0367883305
0,20:26:47.084,SELL,329.81,0.05,TAKER,-0.0066975049
0,20:27:04.290,SELL,329.87,0.1676,TAKER,-0.0213527364
0,20:27:12.083,BUY,330.56,0.26,TAKER,-0.0157823221
0,20:27:21.089,SELL,330,0.1503,TAKER,-0.009102287
0,20:27:30.097,BUY,330.37,0.4,TAKER,-0.0242481061
0,20:27:39.095,SELL,330.06,0.2405,TAKER,-0.0221299239
0,20:27:48.089,BUY,330.68,0.14,TAKER,-0.017036306
0,20:27:57.254,SELL,330.19,0.14,TAKER,-0.0173055528
0,20:28:03.084,BUY,330.29,0.4,TAKER,-0.0495105766
0,20:28:11.085,SELL,330.19,0.0984,TAKER,-0.0132062303
0,20:28:20.091,SELL,330.43,0.2999,TAKER,-0.0395521103
0,20:28:21.103,BUY,330.95,0.4,TAKER,-0.0528365744
0,20:28:28.101,SELL,330.43,0.1495,TAKER,-0.0196475258
0,20:28:37.099,BUY,331.07,0.25,TAKER,-0.0397621323
0,20:28:45.087,SELL,330.54,0.26,TAKER,-0.041485444
0,20:28:54.257,SELL,330.5,0.287,TAKER,-0.0462895208
0,20:28:55.093,BUY,331.14,0.1253,TAKER,-0.0202413354
0,20:29:02.272,SELL,330.56,0.1995,TAKER,-0.0321348627
0,20:29:11.100,SELL,330.62,0.2368,TAKER,-0.0385196792
0,20:29:12.101,BUY,331.19,0.25,TAKER,-0.0415177835
0,20:29:20.126,SELL,330.61,0.2304,TAKER,-0.0411050605
0,20:29:36.082,SELL,330.68,0.2002,TAKER,-0.036763113
0,20:29:37.285,BUY,331.31,0.15,TAKER,-0.0277425234
0,20:29:44.075,SELL,330.68,0.15,TAKER,-0.0314740547
0,20:29:52.276,SELL,330.75,0.1998,TAKER,-0.0359765172
0,20:29:53.104,BUY,331.34,0.4,TAKER,-0.0720991951
0,20:30:01.224,SELL,330.88,0.26,TAKER,-0.0209739053
0,20:30:10.094,SELL,330.88,0.15,TAKER,-0.0119815416
0,20:30:11.103,BUY,331.18,0.4,TAKER,-0.031977835
0,20:30:19.084,SELL,330.91,0.14,TAKER,-0.0111151145
0,20:30:28.285,SELL,330.99,0.4,TAKER,-0.0268138618
0,20:30:29.116,BUY,331.42,0.26,TAKER,-0.0163924669
0,20:30:36.096,SELL,331.06,0.1998,TAKER,-0.0087937826
0,20:31:02.097,SELL,330.73,0.4,TAKER,-0.038303623
0,20:31:11.076,SELL,330.57,0.2245,TAKER,-0.0166399816
0,20:31:12.243,BUY,330.92,0.25,TAKER,-0.0186104732
0,20:31:19.092,SELL,330.49,0.25,TAKER,-0.018556659
0,20:31:28.080,BUY,330.68,0.0499,TAKER,-0.0037079292
0,20:31:37.097,BUY,330.54,0.125,TAKER,-0.0092521428
0,20:31:46.087,BUY,330.41,0.15,TAKER,-0.0100922838
0,20:31:56.086,BUY,330.31,0.15,TAKER,-0.0100673615
0,20:32:05.094,BUY,330.29,0.25,TAKER,-0.0166995098
0,20:32:13.263,BUY,330.2,0.4,TAKER,-0.0266812572
0,20:32:21.090,BUY,330.1,0.15,TAKER,-0.0136868669
0,20:32:31.089,BUY,330.06,0.375,TAKER,-0.0285746571
0,20:32:39.091,BUY,329.97,0.25,TAKER,-0.0181322501
0,20:32:48.277,BUY,329.93,0.4,TAKER,-0.0374487143
0,20:32:57.242,BUY,329.76,0.1,TAKER,-0.0092804658
0,20:33:05.085,BUY,329.37,0.4,TAKER,-0.036834914
0,20:33:13.087,BUY,329.31,0.14,TAKER,-0.0116105787
0,20:33:21.090,BUY,329.44,0.2081,TAKER,-0.0173440174
1,19:38:22.082,BUY,395.83,0.01,TAKER,-0.0025899777
1,20:00:59.082,BUY,386.43,0.26,TAKER,-0.0713903849
1,20:02:44.300,SELL,385.75,0.1864,TAKER,0.007007522
1,20:02:44.300,SELL,385.75,0.1864,TAKER,0.007007522
1,20:22:47.088,BUY,384.38,0.26,TAKER,-0.052641461
1,20:26:47.084,SELL,383,0.002,TAKER,-0.0006870653
1,20:31:02.097,BUY,383.47,0.16,TAKER,-0.0346550125
1,20:33:13.087,BUY,382.94,0.194,TAKER,-0.063960285
1,20:34:06.096,BUY,379.81,0.2497,TAKER,-0.0698055293
1,20:34:15.085,BUY,379.81,0.1001,TAKER,-0.0267473638
1,20:34:23.085,BUY,379.81,0.1322,TAKER,-0.036478651
1,20:34:32.089,BUY,379.81,0.0499,TAKER,-0.0129363943
1,20:34:41.077,BUY,379.86,0.268,TAKER,-0.0606877463
1,20:34:51.084,BUY,379.85,0.2919,TAKER,-0.0648005311
1,20:34:59.096,BUY,379.82,0.1998,TAKER,-0.042881442
1,20:35:07.087,BUY,379.8,0.26,TAKER,-0.0488910699
1,20:35:16.090,BUY,379.81,0.4,TAKER,-0.0852329355
1,20:35:16.090,BUY,379.81,0.4,TAKER,-0.0852329355
1,20:35:25.082,BUY,379.81,0.2659,TAKER,-0.0579936051
1,20:35:25.082,BUY,379.81,0.2659,TAKER,-0.0579936051
1,20:37:46.090,BUY,379.58,0.25,TAKER,-0.053501376
2,19:43:53.227,BUY,298.43,0.26,TAKER,0.0003336826
2,19:59:11.699,SELL,296.25,0.26,TAKER,-0.0058183684
2,20:06:19.092,BUY,295.17,0.26,TAKER,-0.0052493912
2,20:23:20.087,SELL,295.74,0.0105,TAKER,-0.0024749812
2,20:27:57.254,BUY,296.97,0.26,TAKER,-0.0042780232
2,20:27:57.254,BUY,296.97,0.26,TAKER,-0.0042780232
3,20:12:36.092,BUY,362.99,0.26,TAKER,-0.0418840304
3,20:12:44.101,BUY,363.02,0.2999,TAKER,-0.0578320261
3,20:12:52.084,BUY,362.81,0.1001,TAKER,-0.019889636
3,20:12:52.084,BUY,362.81,0.1001,TAKER,-0.019889636
3,20:26:22.091,SELL,361.25,0.0432,TAKER,-0.0062256324
3,20:28:28.101,BUY,364.99,0.1001,TAKER,-0.0408817961
3,20:28:29.116,BUY,361.25,0.26,TAKER,-0.0425951151
3,20:28:45.087,SELL,365.06,0.14,TAKER,-0.0231936659
3,20:28:46.106,BUY,365.75,0.14,TAKER,-0.022958211
3,20:28:54.257,SELL,365.06,0.25,TAKER,-0.0450090631
3,20:29:02.272,SELL,365.12,0.1001,TAKER,-0.0180199522
3,20:29:03.104,BUY,365.79,0.1001,TAKER,-0.0181055791
3,20:29:11.100,SELL,365.12,0.2483,TAKER,-0.0420354408
3,20:29:20.126,SELL,365.18,0.08,TAKER,-0.0133458825
3,20:29:21.312,BUY,365.85,0.14,TAKER,-0.0231218429
3,20:29:36.082,SELL,365.18,0.14,TAKER,-0.0232651711
3,20:29:44.075,SELL,365.18,0.0567,TAKER,-0.0093650159
3,20:29:45.099,BUY,365.83,0.4,TAKER,-0.0661549383
3,20:29:52.276,SELL,365.25,0.12,TAKER,-0.019593008
3,20:30:01.224,SELL,365.25,0.1001,TAKER,-0.0149108268
3,20:30:02.092,BUY,365.89,0.26,TAKER,-0.0387972831
3,20:30:10.094,SELL,365.25,0.25,TAKER,-0.0367403988
3,20:30:19.084,SELL,365.25,0.2999,TAKER,-0.0440230979
3,20:30:20.100,BUY,365.75,0.26,TAKER,-0.0439055668
3,20:30:28.285,SELL,365.25,0.14,TAKER,-0.0232886868
3,20:30:36.096,SELL,365.31,0.14,TAKER,-0.0229263296
3,20:30:37.293,BUY,365.92,0.02,TAKER,-0.0032670364
3,20:31:03.299,BUY,365.89,0.14,TAKER,-0.0205504365
3,20:31:11.076,SELL,365.13,0.25,TAKER,-0.034550864
3,20:31:19.092,SELL,365.13,0.2321,TAKER,-0.028800781
3,20:31:20.084,BUY,365.7,0.14,TAKER,-0.0191622718
3,20:31:28.080,SELL,365.12,0.2999,TAKER,-0.0417834533
3,20:31:38.786,BUY,365.97,0.1357,TAKER,-0.0179559755
3,20:31:46.087,SELL,365.06,0.1001,TAKER,-0.0091276816
3,20:31:56.086,SELL,364.98,0.26,TAKER,-0.0271456551
3,20:31:57.108,BUY,365.62,0.38,TAKER,-0.039756632
3,20:32:05.094,BUY,365.47,0.26,TAKER,-0.0269836718
3,20:32:13.263,BUY,365.38,0.25,TAKER,-0.0258917454
3,20:32:21.090,BUY,365.31,0.14,TAKER,-0.0146248992
3,20:32:31.089,BUY,365.18,0.26,TAKER,-0.0272268333
3,20:32:39.091,BUY,365.11,0.4,TAKER,-0.0421159911
3,20:32:48.277,BUY,365.23,0.1989,TAKER,-0.0209053928
3,20:32:57.242,BUY,365.24,0.26,TAKER,-0.0292335515
3,20:33:05.085,BUY,365.13,0.4,TAKER,-0.0449122574
