book,time,side,price,volume,role,fee
0,09:04:53.014,SELL,329.12,0.1496,MAKER,0.040891579
0,09:04:53.019,SELL,329.12,0.1503,MAKER,0.0410829166
0,09:05:04.874,BUY,328.48,0.2999,MAKER,0.0539140708
0,09:05:14.949,SELL,329.12,0.2999,MAKER,0.0624296599
0,09:05:34.514,BUY,328.41,0.2999,MAKER,0.0783376115
0,09:05:38.073,SELL,328.83,0.2999,MAKER,0.1091123656
0,09:05:40.013,BUY,328.18,0.2499,MAKER,0.0915338252
0,09:05:41.011,BUY,328.18,0.05,MAKER,0.0182033863
0,09:05:47.017,SELL,328.81,0.0497,MAKER,0.0171238841
0,09:05:47.017,SELL,328.81,0.2502,MAKER,0.0862051472
0,09:05:49.020,BUY,328.16,0.0571,MAKER,0.0195954635
0,09:05:50.011,BUY,328.16,0.2428,MAKER,0.0833236171
0,09:06:04.021,SELL,328.81,0.2498,MAKER,0.0653103214
0,09:06:05.012,SELL,328.81,0.0501,MAKER,0.0130961011
0,09:06:07.068,BUY,328.25,0.0498,MAKER,0.0131324993
0,09:06:09.011,BUY,328.25,0.0495,MAKER,0.0134337498
0,09:06:09.014,BUY,328.25,0.2006,MAKER,0.0548199754
0,09:06:21.010,BUY,328.31,0.2998,MAKER,0.0529997756
0,09:06:21.014,BUY,328.31,0.0001,MAKER,0.0000178478
0,09:06:21.014,BUY,328.31,0.0001,MAKER,0.0000178478
0,09:06:41.057,SELL,328.92,0.2999,MAKER,0.0541385767
0,09:07:12.056,BUY,328.35,0.2999,MAKER,0.0567605598
0,09:07:31.216,SELL,329,0.2999,MAKER,0.0776751858
0,09:07:34.014,SELL,329,0.1242500001,MAKER,0.0388967023
0,09:07:34.032,SELL,329,0.1756499999,MAKER,0.0549875589
0,09:07:36.044,BUY,328.35,0.2999,MAKER,0.0941322949
0,09:07:47.016,SELL,328.98,0.2999,MAKER,0.0904985066
0,09:08:03.014,SELL,329,0.1295,MAKER,0.0318715584
0,09:08:03.021,SELL,329,0.1704,MAKER,0.0419375564
0,09:08:12.016,BUY,328.31,0.0398,MAKER,0.0115637811
0,09:08:12.027,BUY,328.31,0.2601,MAKER,0.0755713434
0,09:08:14.017,SELL,328.94,0.0497,MAKER,0.014487599
0,09:08:14.025,SELL,328.94,0.2502,MAKER,0.0729335469
0,09:08:19.586,SELL,328.93,0.2511,MAKER,0.0749951467
0,09:08:20.014,SELL,328.93,0.0488,MAKER,0.0145749229
0,09:08:30.061,SELL,328.94,0.0499,MAKER,0.0120888536
0,09:08:30.481,BUY,328.29,0.2999,MAKER,0.0791271169
0,09:08:31.014,SELL,328.94,0.0499,MAKER,0.0131919335
0,09:08:31.024,SELL,328.94,0.2001,MAKER,0.052899918
0,09:08:36.049,BUY,328.29,0.2016,MAKER,0.0592812502
0,09:08:58.481,BUY,328.27,0.2999,MAKER,0.0666172476
0,09:09:03.845,SELL,328.76,0.0586,MAKER,0.0177328998
0,09:09:04.011,SELL,328.76,0.2413,MAKER,0.0771135247
0,09:09:08.978,SELL,328.75,0.2999,MAKER,0.0949903601
0,09:09:30.014,BUY,328.23,0.0001,MAKER,0.0000288159
0,09:09:39.011,BUY,328.22,0.2997,MAKER,0.0886799747
0,09:09:39.014,BUY,328.22,0.0002,MAKER,0.0000591791
0,09:09:43.014,SELL,328.85,0.0397,MAKER,0.0115529573
0,09:09:43.059,SELL,328.85,0.2602,MAKER,0.0757870447
0,09:09:48.212,SELL,328.8,0.2998,MAKER,0.088541527
0,09:09:49.048,SELL,328.8,0.0001,MAKER,0.000029493
0,09:09:50.796,BUY,328.14,0.2999,MAKER,0.0885707546
0,09:09:53.039,SELL,328.68,0.2997,MAKER,0.1077386065
0,09:09:53.076,SELL,328.68,0.0002,MAKER,0.0000728349
0,09:09:58.012,SELL,328.68,0.0499,MAKER,0.0181984829
0,09:09:58.013,SELL,328.68,0.25,MAKER,0.0911747643
0,09:09:59.019,BUY,328.02,0.2997,MAKER,0.1085597669
0,09:10:03.017,SELL,328.67,0.1,MAKER,0.0354850419
0,09:10:04.010,SELL,328.67,0.1999,MAKER,0.0709345989
0,09:10:07.051,SELL,328.67,0.0998,MAKER,0.0379171973
0,09:10:07.068,SELL,328.67,0.2001,MAKER,0.0565627972
0,09:10:09.034,BUY,328,0.2999,MAKER,0.0846903304
0,09:10:22.014,SELL,328.67,0.185875,MAKER,0.0419935289
0,09:10:28.020,SELL,328.67,0.186425,MAKER,0.0545895575
0,09:10:29.034,SELL,328.67,0.113475,MAKER,0.0332922635
0,09:10:33.053,BUY,328.04,0.0492,MAKER,0.0145120342
0,09:10:33.075,BUY,328.04,0.2507,MAKER,0.0739464832
0,09:10:36.047,BUY,328.02,0.2999,MAKER,0.088475755
0,09:10:38.010,SELL,328.68,0.2496,MAKER,0.0724499661
0,09:10:38.014,SELL,328.68,0.0503,MAKER,0.0146002936
0,09:10:39.550,BUY,328.02,0.2999,MAKER,0.0864692125
0,09:10:46.028,SELL,328.68,0.2807,MAKER,0.0836089343
0,09:10:46.032,SELL,328.68,0.0192,MAKER,0.0057188868
0,09:10:51.504,BUY,327.91,0.2999,MAKER,0.0981075902
0,09:10:56.014,SELL,328.5,0.0496,MAKER,0.0156184505
0,09:10:56.026,SELL,328.5,0.2503,MAKER,0.0788166339
0,09:10:57.011,BUY,327.85,0.2998,MAKER,0.094216981
0,09:10:57.019,BUY,327.85,0.0001,MAKER,0.0000314266
0,09:11:02.519,BUY,327.83,0.2999,MAKER,0.0949598772
0,09:11:09.063,BUY,327.67,0.2998,MAKER,0.1199862002
0,09:11:09.068,BUY,327.67,0.0001,MAKER,0.0000400222
0,09:11:13.014,SELL,328.31,0.0897,MAKER,0.0365432019
0,09:11:13.016,SELL,328.31,0.2102,MAKER,0.0856341254
0,09:11:14.059,SELL,328.31,0.2999,MAKER,0.1040512915
0,09:11:15.067,BUY,327.67,0.0004,MAKER,0.0001391009
0,09:11:23.014,SELL,328.31,0.1,MAKER,0.033288441
