book,time,side,price,volume,role,fee
0,09:04:36.135,BUY,328.5,0.2999,MAKER,0.0832401989
0,09:04:42.016,BUY,328.49,0.0997,MAKER,0.0273515439
0,09:04:42.023,BUY,328.49,0.2002,MAKER,0.0549225586
0,09:05:04.874,BUY,328.48,0.2999,MAKER,0.0539140708
0,09:05:14.949,SELL,329.06,0.2999,MAKER,0.0624182787
0,09:05:34.514,BUY,328.41,0.2999,MAKER,0.0783376115
0,09:05:52.757,BUY,328.16,0.25,MAKER,0.0983187959
0,09:05:53.014,BUY,328.16,0.0394,MAKER,0.0155516939
0,09:05:59.048,BUY,328.17,0.2999,MAKER,0.0960443924
0,09:05:59.058,SELL,328.82,0.2106,MAKER,0.0663364234
0,09:05:59.066,SELL,328.82,0.0893,MAKER,0.0281284074
0,09:06:11.017,BUY,328.25,0.0494,MAKER,0.0137537707
0,09:06:13.011,BUY,328.25,0.0299,MAKER,0.0082912464
0,09:06:13.016,BUY,328.25,0.2206,MAKER,0.0611723691
0,09:06:14.014,SELL,328.92,0.2805,MAKER,0.0778435188
0,09:06:14.015,SELL,328.92,0.0194,MAKER,0.0053838298
0,09:06:21.014,BUY,328.31,0.2997,MAKER,0.0534851654
0,09:06:21.014,BUY,328.31,0.2997,MAKER,0.0534851654
0,09:06:22.058,BUY,328.31,0.0002,MAKER,0.0000357728
0,09:06:22.058,BUY,328.31,0.0002,MAKER,0.0000357728
0,09:06:48.622,SELL,328.93,0.2999,MAKER,0.0379917866
0,09:06:48.622,SELL,328.93,0.2999,MAKER,0.0379917866
0,09:06:58.042,BUY,328.41,0.2999,MAKER,0.059823549
0,09:07:12.056,BUY,328.33,0.2999,MAKER,0.0567571024
0,09:07:13.036,SELL,328.99,0.0391,MAKER,0.0096120135
0,09:07:19.016,SELL,328.99,0.2093,MAKER,0.0553226938
0,09:07:20.026,SELL,328.99,0.0399,MAKER,0.0108639376
0,09:07:39.081,BUY,328.35,0.2999,MAKER,0.0919256219
0,09:07:39.081,BUY,328.35,0.2999,MAKER,0.0919256219
0,09:07:48.014,BUY,328.35,0.1149147801,MAKER,0.037092608
0,09:07:48.016,BUY,328.35,0.1849852199,MAKER,0.0597101979
0,09:07:54.014,BUY,328.35,0.2998,MAKER,0.0980231846
0,09:07:54.014,BUY,328.35,0.2998,MAKER,0.0980231846
0,09:07:54.105,BUY,328.35,0.0001,MAKER,0.0000326961
0,09:07:55.022,SELL,329,0.2999,MAKER,0.0982758688
0,09:07:55.022,SELL,329,0.2999,MAKER,0.0982758688
0,09:08:23.035,SELL,328.94,0.2999,MAKER,0.0752963475
0,09:08:52.070,SELL,328.92,0.0399,MAKER,0.0097469818
0,09:08:52.081,SELL,328.92,0.26,MAKER,0.0635141673
0,09:08:58.481,BUY,328.25,0.2999,MAKER,0.066613189
0,09:09:03.845,SELL,328.76,0.2999,MAKER,0.0907525027
0,09:09:05.040,BUY,328.11,0.15,MAKER,0.0478415851
0,09:09:08.978,SELL,328.75,0.2999,MAKER,0.0949903601
0,09:09:11.014,BUY,328.25,0.2997,MAKER,0.1105919263
0,09:09:11.050,BUY,328.25,0.0002,MAKER,0.0000738016
0,09:09:12.014,SELL,328.91,0.2999,MAKER,0.1108880895
0,09:09:19.034,SELL,328.88,0.2998,MAKER,0.0958907763
0,09:09:20.010,SELL,328.88,0.0001,MAKER,0.0000319848
0,09:09:27.011,SELL,328.87,0.2999,MAKER,0.0859547497
0,09:09:34.014,BUY,328.22,0.0004,MAKER,0.0001121144
0,09:09:34.038,BUY,328.22,0.2995,MAKER,0.0839456989
0,09:09:35.014,SELL,328.87,0.2999,MAKER,0.0851119956
0,09:09:50.011,BUY,328.18,0.0499,MAKER,0.0147710353
0,09:09:50.016,BUY,328.18,0.25,MAKER,0.0739000061
0,09:10:07.016,BUY,328.01,0.2997,MAKER,0.1124675881
0,09:10:07.047,BUY,328.01,0.0002,MAKER,0.0000750534
0,09:10:17.016,BUY,328,0.2664,MAKER,0.0718401829
0,09:10:17.030,BUY,328,0.0335,MAKER,0.0090339967
0,09:10:21.907,SELL,328.67,0.2999,MAKER,0.067754455
0,09:10:27.900,SELL,328.67,0.2999,MAKER,0.0844647582
0,09:10:36.047,BUY,328.02,0.2999,MAKER,0.088475755
0,09:10:37.011,SELL,328.68,0.2996,MAKER,0.0867373316
0,09:10:37.014,SELL,328.68,0.0003,MAKER,0.0000868531
0,09:10:39.550,BUY,328.02,0.2999,MAKER,0.0864692125
0,09:10:46.016,SELL,328.56,0.0504,MAKER,0.0150065784
0,09:10:46.028,SELL,328.56,0.2495,MAKER,0.0742885182
0,09:10:48.027,BUY,327.91,0.2997,MAKER,0.0976283162
0,09:10:48.066,BUY,327.91,0.0002,MAKER,0.0000651506
0,09:11:00.036,SELL,328.49,0.0996,MAKER,0.0313177712
0,09:11:01.011,SELL,328.49,0.2003,MAKER,0.0629814215
0,09:11:02.014,BUY,327.83,0.0494,MAKER,0.0155468806
0,09:11:02.519,BUY,327.83,0.2505,MAKER,0.0792987011
0,09:11:09.016,SELL,328.31,0.0562,MAKER,0.0224809893
0,09:11:10.013,SELL,328.31,0.2842,MAKER,0.1140677649
0,09:11:10.013,SELL,328.31,0.0157,MAKER,0.0063014212
0,09:11:12.014,BUY,327.66,0.2998,MAKER,0.1202480142
0,09:11:12.014,BUY,327.66,0.0001,MAKER,0.0000401094
0,09:11:23.294,BUY,327.66,0.0436,MAKER,0.0144851509
0,09:11:24.041,BUY,327.66,0.2563,MAKER,0.0932629624
0,09:11:27.037,SELL,328.31,0.2997,MAKER,0.1120609102
0,09:11:28.016,SELL,328.31,0.0002,MAKER,0.0000747625
0,09:11:33.320,SELL,328.31,0.2999,MAKER,0.0927170234
0,09:11:36.126,BUY,327.66,0.2999,MAKER,0.094119573
0,09:11:48.254,SELL,328.12,0.1475,MAKER,0.0462842261
0,09:11:53.016,SELL,328.12,0.2998,MAKER,0.0936892705
0,09:11:54.010,SELL,328.12,0.0001,MAKER,0.0000312966
0,09:11:54.044,BUY,327.47,0.2694,MAKER,0.0846943119
0,09:11:54.045,BUY,327.47,0.0305,MAKER,0.0095886284
0,09:12:07.027,BUY,327.44,0.2997,MAKER,0.1026606309
0,09:12:08.014,BUY,327.44,0.0002,MAKER,0.0000685089
0,09:12:20.081,SELL,328.02,0.2998,MAKER,0.0887978175
0,09:12:21.017,SELL,328.02,0.0001,MAKER,0.0000296189
0,09:12:43.729,SELL,328.01,0.2999,MAKER,0.0368274406
0,09:12:52.446,BUY,328.01,0.2999,MAKER,0.0509445255
0,09:13:02.014,SELL,327.94,0.0498,MAKER,0.0124373195
0,09:13:02.264,SELL,327.94,0.2501,MAKER,0.0623840592
0,09:13:14.406,BUY,327.27,0.2999,MAKER,0.063692191
0,09:13:17.063,SELL,327.93,0.2499,MAKER,0.0635566387
0,09:13:18.014,SELL,327.93,0.05,MAKER,0.0127164143
