book,time,side,price,volume,role,fee
0,02:30:20.367,BUY,293.81,0.2999,MAKER,0.0423358222
0,02:30:29.785,BUY,293.12,0.2999,MAKER,0.0529050349
0,02:30:34.017,BUY,293.12,0.1086,MAKER,0.0208341592
0,02:30:34.584,BUY,293.12,0.1913,MAKER,0.0368638626
0,02:30:40.017,BUY,293.11,0.1086,MAKER,0.0208341592
0,02:30:46.058,BUY,293.6,0.1913,MAKER,0.0368638626
0,02:30:50.054,BUY,293.6,0.2999,MAKER,0.0430020991
0,02:30:52.054,BUY,293.57,0.2999,MAKER,0.0429959872
0,02:30:56.217,BUY,293.31,0.2999,MAKER,0.0619997998
0,02:31:09.074,BUY,293.43,0.1302,MAKER,0.0346458414
0,02:31:10.017,BUY,293.43,0.1697,MAKER,0.0450973816
0,02:31:12.012,BUY,293.43,0.0498,MAKER,0.0131909103
0,02:31:12.014,BUY,293.43,0.2501,MAKER,0.0662459173
0,02:31:18.110,BUY,293.43,0.2999,MAKER,0.0709131771
0,02:31:55.133,BUY,293.5,0.2999,MAKER,0.0426172301
0,02:31:56.236,BUY,293.5,0.2001,MAKER,0.0278541867
0,02:31:57.014,BUY,293.5,0.0998,MAKER,0.0139097699
0,02:31:57.094,BUY,293.5,0.2501,MAKER,0.0662459173
0,02:31:58.012,BUY,293.5,0.2999,MAKER,0.0709131771
0,02:32:09.029,BUY,293.56,0.1432,MAKER,0.0192157408
0,02:32:24.015,BUY,293.92,0.2999,MAKER,0.029407211
0,02:32:34.053,BUY,293.93,0.2181,MAKER,0.0289894799
0,02:32:35.072,BUY,293.93,0.0818,MAKER,0.01475582
0,02:32:44.014,BUY,293.99,0.2999,MAKER,0.0774804505
0,02:33:16.050,BUY,294.62,0.26,MAKER,0.0662708484
0,02:33:16.058,BUY,294.62,0.0399,MAKER,0.0102133666
0,02:33:23.054,BUY,294.62,0.2999,MAKER,0.0988784847
0,02:33:30.308,BUY,294.75,0.01,MAKER,0.0032243152
0,02:33:31.076,BUY,294.75,0.25,MAKER,0.080607881
0,02:33:32.012,BUY,294.75,0.0399,MAKER,0.0128634868
0,02:33:41.240,BUY,295.43,0.2984,MAKER,0.0548304895
0,02:33:53.179,BUY,295.62,0.2999,MAKER,0.055348322
