﻿﻿"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-06-14 11:22:13.000,miners,0.984,218,170492,72838,17919,0,0,0.422,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,138179,326,bittensor,0.169,0,0.534,36404,0,miners,79,50,138179,326,1,7.45e-10,840029,0,0,0.963,20260606_1135,validator_metrics,21822959,39133,9323235,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,106,481166,228378,17917,0,0,0.426,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,172438,326,bittensor,0.199,0,0.540,43138,0,miners,79,13,172438,326,1,7.27e-10,857460,0,0,3.73,20260606_1135,validator_metrics,61589311,47637,29232358,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,156,491663,233762,17919,0,0,0.425,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,187997,323,bittensor,0.190,0,0.538,44345,0,miners,79,19,187997,323,1,7.15e-10,869554,0,0,2.26,20260606_1135,validator_metrics,62932907,38786,29921523,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,176,487948,231817,17919,0,0,0.425,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,188965,326,bittensor,0.190,0,0.538,42889,0,miners,79,15,188965,326,1,7.19e-10,861408,0,0,3.07,20260606_1135,validator_metrics,62457335,39596,29672562,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,186,163317,69230,17920,0,0,0.422,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,122602,320,bittensor,0.170,0,0.534,38271,0,miners,79,42,-134538,320,1,7.09e-10,837672,0,0,1.13,20260606_1135,validator_metrics,20904601,35592,8861380,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,188,140628,58384,17917,0,0,0.417,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,124610,325,bittensor,0.139,0,0.528,33775,0,miners,79,59,124610,325,1,7.31e-10,851769,0,0,0.836,20260606_1135,validator_metrics,18000434,33744,7473174,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,2,199093,87986,17919,0,0,0.419,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,165151,326,bittensor,0.150,0,0.530,44727,0,miners,79,58,165151,326,1,7.44e-10,867661,0,0,0.839,20260606_1135,validator_metrics,25483905,41789,11262156,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,205,165572,70036,17918,0,0,0.420,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,125503,325,bittensor,0.159,0,0.532,47293,0,miners,79,48,125503,325,1,7.36e-10,837865,0,0,0.986,20260606_1135,validator_metrics,21193182,38605,8964638,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,239,144976,60661,17916,0,0,0.421,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,123636,325,bittensor,0.165,0,0.533,36284,0,miners,79,40,123636,325,1,7.17e-10,857333,0,0,1.24,20260606_1135,validator_metrics,18556878,38863,7764637,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,0.992,96,199414,95138,11840,0,0,0.422,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,87515,170,bittensor,0.172,0,0.534,31382,263,miners,79,23,87515,170,1,2.97e-10,2777005,0,0,1.91,20260606_1135,validator_metrics,25525024,20419,12177705,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,1,211083,103700,7946,0,0,0.392,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,149978,171,bittensor,-0.0176,0,0.496,119886,58004,miners,79,187,149978,171,1,-2.79e-10,4001085,0,0,0.100,20260606_1135,validator_metrics,27018622,-16585,13273570,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,10,104188,47660,10103,0,0,0.397,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,121573,132,bittensor,0.0152,0,0.503,43867,19119,miners,79,129,121573,132,1,2.77e-11,3408464,0,0,0.250,20260606_1135,validator_metrics,13336111,3678,6100474,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,101,497583,248732,8294,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,60709,155,bittensor,-0.00159,0,0.500,382472,191180,miners,79,168,60709,155,1,-6.13e-12,3911715,0,0,0.145,20260606_1135,validator_metrics,63690637,-830,31837727,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,102,183964,90023,7891,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,156123,139,bittensor,-0.0257,0,0.495,102919,49578,miners,79,204,156123,139,1,-2.61e-10,4031140,0,0,0.0761,20260606_1135,validator_metrics,23547450,-10687,11522962,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,104,446523,218394,12194,0,0,0.413,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,119431,220,bittensor,0.115,0,0.523,344416,164607,miners,79,83,119431,220,1,3.09e-10,2673795,0,0,0.569,20260606_1135,validator_metrics,57154974,21215,27954474,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,107,500169,250057,8109,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,76062,171,bittensor,-0.00148,0,0.500,500006,249913,miners,79,169,76062,171,1,-9.06e-13,3973133,0,0,0.144,20260606_1135,validator_metrics,64021639,-158,32007343,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,108,88174,35893,9085,0,0,0.429,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,57491,229,bittensor,0.215,0,0.543,41929,3539,miners,79,20,57491,229,1,2.72e-10,3712308,0,0,2.23,20260606_1135,validator_metrics,11286299,16675,4594280,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,109,209330,96909,10619,0,0,0.416,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,98367,204,bittensor,0.135,0,0.527,48394,11293,miners,79,30,98367,204,1,5.86e-10,3241403,0,0,1.66,20260606_1135,validator_metrics,26794297,36939,12404307,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,11,496639,236695,17919,268,536,0.403,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,222278,325,bittensor,0.0498,0,0.510,445608,213310,miners,79,106,222278,325,1,3.65e-10,888739,0,0,0.361,20260606_1135,validator_metrics,63569755,20147,30296939,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,110,436225,209113,12785,0,0,0.407,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,134491,233,bittensor,0.0776,0,0.516,87526,30400,miners,79,92,134491,233,1,2.25e-10,2521322,0,0,0.461,20260606_1135,validator_metrics,55836784,14691,26766418,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,111,200907,87506,18587,0,0,0.421,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,125704,336,bittensor,0.166,0,0.533,50223,11921,miners,79,49,125704,336,1,3.73e-10,632415,0,0,0.967,20260606_1135,validator_metrics,25716096,28943,11200759,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,112,20671,6736,11379,0,0,0.399,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,46805,202,bittensor,0.0264,0,0.505,6330,161,miners,79,145,46805,202,1,1.51e-11,2924701,0,0,0.215,20260606_1135,validator_metrics,2645948,517,862225,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,115,279142,134588,11905,0,0,0.421,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,83152,134,bittensor,0.165,0,0.533,92450,32303,miners,79,39,83152,134,1,3.13e-10,2746510,0,0,1.25,20260606_1135,validator_metrics,35730235,19622,17227301,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,116,314688,145756,17921,0,0,0.422,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,257263,326,bittensor,0.168,0,0.534,236817,109601,miners,79,44,257263,326,1,6.95e-10,907487,0,0,1.09,20260606_1135,validator_metrics,40280122,40047,18656765,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,117,416187,207235,7766,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,102277,122,bittensor,0.00862,0,0.502,91426,44958,miners,79,149,102277,122,1,3.89e-11,4098021,0,0,0.205,20260606_1135,validator_metrics,53271916,3137,26526067,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,118,496774,237193,17916,0,0,0.423,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,280589,326,bittensor,0.178,0,0.536,464402,223601,miners,79,27,280589,326,1,5.65e-10,921034,0,0,1.73,20260606_1135,validator_metrics,63587024,32110,30360727,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,119,388898,194432,8204,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,47606,160,bittensor,0.00708,0,0.501,219770,109899,miners,79,157,47606,160,1,1.9e-11,3940849,0,0,0.178,20260606_1135,validator_metrics,49778890,1361,24887307,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,12,474427,227999,12957,0,0,0.344,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,190278,289,bittensor,0.0282,0.0627,0.436,232875,102964,miners,79,214,190278,289,1,0,2495745,0,0,0.0636,20260606_1135,validator_metrics,60726601,344,29183930,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,120,198822,87200,17915,0,0,0.417,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,163797,326,bittensor,0.137,0,0.527,44894,348,miners,79,38,163797,326,1,7.18e-10,857634,0,0,1.27,20260606_1135,validator_metrics,25449230,37609,11161643,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,121,474268,228487,8720,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,289291,109,bittensor,-0.00476,0,0.499,169720,72637,miners,79,159,289291,109,1,-1.95e-11,3942908,0,0,0.167,20260606_1135,validator_metrics,60706349,-5220,29246286,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,122,76830,34896,11047,0,0,0.402,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,130943,229,bittensor,0.0453,0,0.509,56760,23757,miners,79,107,130943,229,1,1.38e-10,3026958,0,0,0.349,20260606_1135,validator_metrics,9834230,9473,4466660,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,124,476494,231059,10255,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,282598,261,bittensor,0.00931,0,0.502,248965,112011,miners,79,142,282598,261,1,3.95e-11,3433077,0,0,0.225,20260606_1135,validator_metrics,60991285,4249,29575554,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,125,459790,221240,12113,0,0,0.406,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,185166,192,bittensor,0.0704,0,0.514,109863,40980,miners,79,95,185166,192,1,1.66e-10,2775179,0,0,0.443,20260606_1135,validator_metrics,58853112,7300,28318702,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,126,493456,246703,8179,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,70609,148,bittensor,0.000898,0,0.500,361320,180647,miners,79,156,70609,148,1,9.18e-13,3953704,0,0,0.180,20260606_1135,validator_metrics,63162418,-106,31577930,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,127,44144,20171,8961,0,0,0.397,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,71594,131,bittensor,0.0127,0,0.503,9830,2963,miners,79,133,71594,131,1,4.27e-11,3716675,0,0,0.241,20260606_1135,validator_metrics,5650441,1488,2581914,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,128,381178,190573,8501,0,0,0.400,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,60100,140,bittensor,0.0311,0,0.506,193753,96829,miners,79,114,60100,140,1,6.64e-11,3854727,0,0,0.310,20260606_1135,validator_metrics,48790844,4252,24393358,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,129,474398,229151,12251,0,0,0.402,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,198524,261,bittensor,0.0419,0,0.508,151770,60247,miners,79,110,198524,261,1,6.43e-11,2716156,0,0,0.326,20260606_1135,validator_metrics,60722965,1927,29331325,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,13,471644,226614,8104,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,274550,143,bittensor,-0.00415,0,0.499,185197,71004,miners,79,174,274550,143,1,-4.01e-11,4122734,0,0,0.128,20260606_1135,validator_metrics,60370437,-12805,29006629,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,130,117936,57140,7685,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,190303,73.2,bittensor,-0.0225,0,0.496,57238,27013,miners,79,199,190303,73.2,1,-4.04e-10,4090947,0,0,0.0815,20260606_1135,validator_metrics,15095784,-14549,7313939,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,131,482333,233869,14007,0,0,0.358,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,199213,244,bittensor,0.0939,0.0578,0.453,342955,159267,miners,79,196,199213,244,1,7.29e-11,2092216,0,0,0.0857,20260606_1135,validator_metrics,61738676,5020,29935268,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,132,219702,97880,17919,0,0,0.416,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,177618,320,bittensor,0.133,0,0.527,189081,75655,miners,79,72,177618,320,1,6.82e-10,876247,0,0,0.650,20260606_1135,validator_metrics,28121903,33192,12528695,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,133,247272,116199,9206,0,0,0.416,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,66917,67.1,bittensor,0.134,0,0.527,52938,12788,miners,79,53,66917,67.1,1,4.82e-10,3658538,0,0,0.942,20260606_1135,validator_metrics,31650866,31012,14873475,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,134,474045,227274,14206,0,0,0.389,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,214233,320,bittensor,0.0337,0,0.493,118235,49300,miners,79,209,214233,320,1,0,2099438,0,0,0.0680,20260606_1135,validator_metrics,60677711,-793,29091029,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,135,493149,246544,8289,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,79020,113,bittensor,-0.00189,0,0.500,355256,177625,miners,79,162,79020,113,1,-1.47e-12,3919526,0,0,0.158,20260606_1135,validator_metrics,63123074,-321,31557626,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,136,130869,53515,17916,0,0,0.412,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,118944,326,bittensor,0.106,0,0.521,57349,17534,miners,79,82,118944,326,1,4.01e-10,845129,0,0,0.569,20260606_1135,validator_metrics,16751202,20685,6849866,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,137,122935,61313,8337,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,67580,145,bittensor,-0.00208,0,0.500,79734,39673,miners,79,172,67580,145,1,-5.33e-12,3900410,0,0,0.137,20260606_1135,validator_metrics,15735713,-975,7848002,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,138,191698,95519,8342,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,247666,148,bittensor,-0.00399,0,0.499,144599,71897,miners,79,175,247666,148,1,-1.29e-11,3904919,0,0,0.126,20260606_1135,validator_metrics,24537390,-1161,12226472,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,139,116514,54118,11668,0,0,0.399,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,210077,238,bittensor,0.0271,0,0.505,86152,40065,miners,79,116,210077,238,1,1.73e-10,2841623,0,0,0.302,20260606_1135,validator_metrics,14913741,9846,6927123,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,14,465663,224893,11438,0,0,0.406,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,175709,197,bittensor,0.0681,0,0.514,151152,62978,miners,79,94,175709,197,1,1.16e-10,2956815,0,0,0.452,20260606_1135,validator_metrics,59604889,1680,28786364,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,140,205577,95212,10757,0,0,0.422,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,107270,208,bittensor,0.172,0,0.534,52371,11506,miners,79,9,107270,208,1,6.96e-10,3194887,0,0,4.84,20260606_1135,validator_metrics,26313806,42018,12187174,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,141,77731,38358,7584,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,56066,118,bittensor,-0.00213,0,0.500,42324,21114,miners,79,170,56066,118,1,-7.72e-12,4134680,0,0,0.142,20260606_1135,validator_metrics,9949511,-637,4909785,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,142,496788,242891,12257,0,0,0.421,79,8.41e-44,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,250227,222,bittensor,0.162,0,0.532,469329,231739,miners,79,29,250227,222,1,3.41e-10,2677183,0,0,1.68,20260606_1135,validator_metrics,63588922,28662,31090085,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,144,496596,236076,17920,0,0,0.421,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,276168,326,bittensor,0.167,0,0.533,409584,188690,miners,79,33,276168,326,1,6.29e-10,910363,0,0,1.49,20260606_1135,validator_metrics,63564239,37803,30217683,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,147,436293,209506,12566,0,0,0.409,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,165752,271,bittensor,0.0915,0,0.518,116024,45306,miners,79,81,165752,271,1,3.12e-10,2621961,0,0,0.569,20260606_1135,validator_metrics,55845559,19807,26816713,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,148,280242,138236,8135,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,184645,134,bittensor,-0.0127,0,0.497,185227,90872,miners,79,182,184645,134,1,-1.6e-10,3967334,0,0,0.108,20260606_1135,validator_metrics,35870969,-14015,17694162,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-06-14 11:22:13.000,miners,1,15,301059,145680,12173,0,0,0.409,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,82981,224,bittensor,0.0896,0,0.518,184619,88183,miners,79,99,82981,224,1,2.42e-10,2671326,0,0,0.424,20260606_1135,validator_metrics,38535511,17960,18647103,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
